Company name,Symbol
SUPER RETAIL GROUP LIMITED,SUL
SUPERIOR LAKE RESOURCES LIMITED,SUP
SUPERIOR RESOURCES LIMITED,SPQ
SUPERLOOP LIMITED,SLC
SUPPLY NETWORK LIMITED,SNL
SUREFIRE RESOURCES NL,SRN
SURFSTITCH GROUP LIMITED,SRF
SWICK MINING SERVICES LTD,SWK
SWIFT NETWORKS GROUP LIMITED,SW1
SYDNEY AIRPORT,SYD
SYMBOL MINING LIMITED,SL1
SYNDICATED METALS LIMITED,SMD
SYNERTEC CORPORATION LIMITED,SOP
SYNGAS LIMITED,SYS
SYNLAIT MILK LIMITED,SM1
SYNTONIC LIMITED,SYT
SYRAH RESOURCES LIMITED,SYR
TABCORP HOLDINGS LIMITED,TAH
TAG PACIFIC LIMITED,TAG
TALGA RESOURCES LTD,TLG
TALISMAN MINING LIMITED,TLM
TALON PETROLEUM LIMITED,TPD
TAMASKA OIL AND GAS LTD,TMK
TAMAWOOD LIMITED,TWD
TANAMI GOLD NL,TAM
TANDO RESOURCES LIMITED,TNO
TANGA RESOURCES LIMITED,TRL
TAO COMMODITIES LTD,TAO
TAP OIL LIMITED,TAP
TARGET ENERGY LIMITED,TEX
TARUGA GOLD LIMITED,TAR
TASFOODS LIMITED,TFL
TASMAN RESOURCES LTD,TAS
TASSAL GROUP LIMITED,TGR
TATTS GROUP LIMITED,TTS
TAWANA RESOURCES NL,TAW
TBG DIAGNOSTICS LIMITED,TDL
TECH MPIRE LIMITED,TMP
TECHNICHE LIMITED.,TCN
TECHNOLOGY METALS AUSTRALIA LIMITED,TMT
TECHNOLOGY ONE LIMITED,TNE
TEGEL GROUP HOLDINGS LIMITED,TGH
TELIX PHARMACEUTICALS LIMITED,TLX
TELSTRA CORPORATION LIMITED.,TLS
TEMPLE & WEBSTER GROUP LTD,TPW
TEMPLETON GLOBAL GROWTH FUND LIMITED,TGG
TEMPO AUSTRALIA LTD,TPP
TERRACOM LIMITED,TER
TERRAIN MINERALS LIMITED,TMX
TERRAMIN AUSTRALIA LIMITED.,TZN
TESSERENT LIMITED,TNT
TEST SECURITY,TES
THE A2 MILK COMPANY LIMITED,A2M
THE AGENCY GROUP AUSTRALIA LTD,AU1
THE CITADEL GROUP LIMITED,CGL
THE DATA EXCHANGE NETWORK LIMITED,DXN
THE FOOD REVOLUTION GROUP LIMITED,FOD
THE GO2 PEOPLE LTD,GO2
THE GRUDEN GROUP LTD,GGL
THE HYDROPONICS COMPANY LIMITED,THC
THE PAS GROUP LIMITED,PGR
THE REJECT SHOP LIMITED,TRS
THE STAR ENTERTAINMENT GROUP LIMITED,SGR
THINK CHILDCARE LIMITED,TNK
THIRD PARTY TECHNOLOGIES INC.,3PT
THOMSON RESOURCES LIMITED,TMZ
THOR MINING PLC,THR
THORN GROUP LIMITED,TGA
THORNEY OPPORTUNITIES LTD,TOP
THORNEY TECHNOLOGIES LTD,TEK
THREAT PROTECT AUSTRALIA LIMITED,TPS
THRED LIMITED,THD
THUNDELARRA LIMITED,THX
TIAN AN AUSTRALIA LIMITED,TIA
TIAN POH RESOURCES LIMITED,TPO
TIANMEI BEVERAGE GROUP CORPORATION LIMITED,TB8
TIETTO MINERALS LIMITED,TIE
TIGER RESOURCES LIMITED,TGS
TIGERS REALM COAL LIMITED,TIG
TIKFORCE LIMITED,TKF
TILT RENEWABLES LIMITED.,TLT
TIMAH RESOURCES LIMITED,TML
TINYBEANS GROUP LTD,TNY
TITAN MINERALS LIMITED,TTM
TITANIUM SANDS LIMITED,TSL
TITOMIC LIMITED,TTT
TLOU ENERGY LIMITED,TOU
TNG LIMITED,TNG
TNT MINES LIMITED,TIN
TODD RIVER RESOURCES LIMITED,TRT
TOMIZONE LIMITED,TOM
TOPBETTA HOLDINGS LIMITED,TBH
TOPTUNG LTD,TTW
TORIAN RESOURCES LIMITED,TNR
TORO ENERGY LIMITED,TOE
TORRENS 2009-3 TRUST,TRB
TORRENS SERIES 2010-1 TRUST,TRP
TORRENS SERIES 2010-2 TRUST,TRK
TORRENS SERIES 2010-3 TRUST,TOA
TORRENS SERIES 2013-1 TRUST,TNB
TORRENS SERIES 2013-2 TRUST,TNF
TORRENS SERIES 2014-1 TRUST,TNH
TORRENS SERIES 2014-2 TRUST,TOZ
TORRENS SERIES 2015-1 TRUST,TNJ
TORRENS SERIES 2016-1 TRUST,TTZ
TOTAL FACE GROUP LIMITED,TFG
TOWER LIMITED,TWR
TOX FREE SOLUTIONS LIMITED,TOX
TPC CONSOLIDATED LIMITED,TPC
TPG TELECOM LIMITED,TPM
TPI ENTERPRISES LIMITED,TPE
TRADE ME GROUP LIMITED,TME
TRADITIONAL THERAPY CLINICS LIMITED,TTC
TRAFFIC TECHNOLOGIES LTD.,TTI
TRAKA RESOURCES LIMITED,TKL
TRANSACTION SOLUTIONS INTERNATIONAL LIMITED,TSN
TRANSCENDENCE TECHNOLOGIES LIMITED,TTL
TRANSMETRO CORPORATION LIMITED,TCO
TRANSURBAN GROUP,TCL
TREASURY CORPORATION OF VICTORIA,XVG
TREASURY WINE ESTATES LIMITED,TWE
TREK METALS LIMITED,TKM
TRIANGLE ENERGY (GLOBAL) LIMITED,TEG
TRIBUNE RESOURCES LIMITED,TBR
TRILOGY INTERNATIONAL LIMITED,TIL
TRIMANTIUM GROWTHOPS LIMITED,TGO
TRIPLE ENERGY LIMITED,TNP
TRITON MINERALS LTD,TON
TRITON TRUST NO.7 IN RESPECT OF THE BOND SERIES 2017-2,TT7
TROY RESOURCES LIMITED,TRY
TRUSCOTT MINING CORPORATION LIMITED,TRM
TRUSTEES AUSTRALIA LIMITED,TAU
TTA HOLDINGS LIMITED,TTA
TTG FINTECH LIMITED,TUP
TUNGSTEN MINING NL,TGN
TURNERS AUTOMOTIVE GROUP LIMITED,TRA
TV2U INTERNATIONAL LIMITED,TV2
TYCHEAN RESOURCES LTD,TYK
TYRANNA RESOURCES LIMITED,TYX
TZ LIMITED,TZL
UCW LIMITED,UCW
UIL ENERGY LTD,UIL
ULTIMA UNITED LIMITED,UUL
ULTRACHARGE LIMITED,UTR
UNITED NETWORKS LIMITED,UNL
UNITED OVERSEAS AUSTRALIA LIMITED,UOS
UNIVERSAL BIOSECURITY LIMITED,UBL
UNIVERSAL BIOSENSORS INC.,UBI
UNIVERSAL COAL PLC,UNV
UPDATER INC,UPD
URANIUMSA LIMITED,USA
URB INVESTMENTS LIMITED,URB
URBANISE.COM LIMITED,UBN
US MASTERS RESIDENTIAL PROPERTY FUND,URF
US RESIDENTIAL FUND,USR
USCOM LIMITED,UCM
UUV AQUABOTIX LTD,UUV
VALMEC LIMITED,VMX
VALOR RESOURCES LIMITED,VAL
VANGO MINING LIMITED,VAN
VARISCAN MINES LIMITED,VAR
VAULT INTELLIGENCE LIMITED,VLT
VDM GROUP LIMITED,VMG
VEALLS LIMITED,VEL
VECTOR RESOURCES LIMITED,VEC
VECTUS BIOSYSTEMS LIMITED,VBS
VEEM LTD,VEE
VELOCITY PROPERTY GROUP LIMITED,VP7
VELPIC LIMITED,VPC
VENTNOR RESOURCES LTD,VRX
VENTURE MINERALS LIMITED,VMS
VENTUREX RESOURCES LIMITED,VXR
VENUS METALS CORPORATION LIMITED,VMC
VERDANT MINERALS LTD,VRM
VERILUMA LIMITED,VRI
VERIS LIMITED,VRS
VGI PARTNERS GLOBAL INVESTMENTS LIMITED,VG1
VIAGOLD CAPITAL LIMITED,VIA
VICINITY CENTRES,VCX
VICINITY CENTRES TRUST,VCD
VICTOR GROUP HOLDINGS LIMITED,VIG
VICTORY MINES LIMITED,VIC
VIENTO GROUP LIMITED,VIE
VIETNAM INDUSTRIAL INVESTMENTS LIMITED,VII
VIKING MINES LIMITED,VKA
VILLA WORLD LIMITED.,VLW
VILLAGE ROADSHOW LIMITED,VRL
VIMY RESOURCES LIMITED,VMY
VIRALYTICS LIMITED,VLA
VIRGIN AUSTRALIA HOLDINGS LIMITED,VAH
VIRTUS HEALTH LIMITED,VRT
"VISIONEERING TECHNOLOGIES, INC.",VTI
VISTA GROUP INTERNATIONAL LIMITED.,VGL
VITA GROUP LIMITED,VTG
VITA LIFE SCIENCES LIMITED..,VLS
VITAL METALS LIMITED,VML
VIVA ENERGY REIT,VVR
VIVID TECHNOLOGY LIMITED,VIV
VMOTO LIMITED,VMT
VOCUS GROUP LIMITED,VOC
VODAFONE GROUP PLC.,VPG
VOLPARA HEALTH TECHNOLOGIES LIMITED,VHT
VOLT POWER GROUP LIMITED,VPR
VOLT RESOURCES LIMITED,VRC
VOLTAGE IP LIMITED,VIP
VYSARN LIMITED,VYS
WAGNERS HOLDING COMPANY LIMITED,WGN
WALKABOUT RESOURCES LTD,WKT
WAM ACTIVE LIMITED,WAA
WAM CAPITAL LIMITED,WAM
WAM LEADERS LIMITED,WLE
WAM MICROCAP LIMITED,WMI
WAM RESEARCH LIMITED,WAX
WANGLE TECHNOLOGIES LIMITED,WGL
WASHINGTON H SOUL PATTINSON & COMPANY LIMITED,SOL
WATER RESOURCES GROUP LIMITED,WRG
WATERCO LIMITED,WAT
WATERMARK GLOBAL LEADERS FUND LIMITED,WGF
WATERMARK MARKET NEUTRAL FUND LIMITED,WMK
WATPAC LIMITED,WTP
WATTLE HEALTH AUSTRALIA LIMITED,WHA
WAVENET INTERNATIONAL LIMITED,WAL
WEA FINANCE LLC,WEH
WEA FINANCE LLC AND WESTFIELD UK & EUROPE FINANCE PLC,WEF
WEALTH DEFENDER EQUITIES LIMITED,WDE
WEBJET LIMITED,WEB
WEBSTER LIMITED,WBA
WEEBIT NANO LTD,WBT
WELLARD LIMITED,WLD
WELLCOM GROUP LIMITED,WLL
WESFARMERS LIMITED,WES
WEST AFRICAN RESOURCES LIMITED,WAF
WEST WITS MINING LIMITED,WWI
WESTERN AREAS LIMITED,WSA
WESTFIELD CORPORATION,WFD
WESTGOLD RESOURCES LIMITED.,WGX
WESTOZ INVESTMENT COMPANY LIMITED,WIC
WESTPAC BANKING CORPORATION,WBC
WESTSTAR INDUSTRIAL LIMITED,WSI
WFD TRUST,WFB
WHITE CLIFF MINERALS LIMITED,WCN
WHITE ENERGY COMPANY LIMITED,WEC
WHITE ROCK MINERALS LIMITED,WRM
WHITEBARK ENERGY LTD,WBE
WHITEFIELD LIMITED,WHF
WHITEHAVEN COAL LIMITED,WHC
WHITEHAWK LIMITED,WHK
WINCHESTER ENERGY LTD,WEL
WINDLAB LIMITED,WND
WINGARA AG LTD,WNR
WINHA COMMERCE AND TRADE INTL LIMITED,WQW
WINMAR RESOURCES LIMITED,WFE
WISETECH GLOBAL LIMITED,WTC
WISR LIMITED,WZR
WOLF MINERALS LIMITED,WLF
WOLF PETROLEUM LTD,WOF
WOLLONGONG COAL LIMITED,WLC
WONHE MULTIMEDIA COMMERCE LTD,WMC
WOODSIDE PETROLEUM LIMITED,WPL
WOOLWORTHS GROUP LIMITED,WOW
WOOMERA MINING LIMITED,WML
WORLD REACH LIMITED,WRR
WORLD.NET SERVICES LIMITED,WNS
WORLEYPARSONS LIMITED,WOR
WPG RESOURCES LTD,WPG
WPP AUNZ LTD,WPP
XANADU MINES LTD,XAM
XENITH IP GROUP LIMITED,XIP
XERO LIMITED,XRO
XPD SOCCER GEAR GROUP LIMITED,XPD
XPED LIMITED,XPE
XREF LIMITED,XF1
XRF SCIENTIFIC LIMITED,XRF
XSTATE RESOURCES LIMITED,XST
XTD LTD,XTD
XTEK LIMITED.,XTE
XTV NETWORKS LTD,XTV
YANCOAL AUSTRALIA LIMITED,YAL
YELLOW BRICK ROAD HOLDINGS LIMITED,YBR
YOJEE LIMITED,YOJ
YOWIE GROUP LTD,YOW
YPB GROUP LTD,YPB
Z ENERGY LIMITED.,ZEL
ZAIGE WASTE MANAGEMENT HOLDING GROUP (AUS) LTD,ZGZ
ZAMANCO MINERALS LIMITED,ZAM
ZAMIA METALS LIMITED,ZGM
ZELDA THERAPEUTICS LIMITED,ZLD
ZENITAS HEALTHCARE LIMITED,ZNT
ZENITH ENERGY LIMITED,ZEN
ZENITH MINERALS LIMITED,ZNC
ZETA PETROLEUM PLC,ZTA
ZETA RESOURCES LIMITED,ZER
ZEUS RESOURCES LIMITED,ZEU
ZICOM GROUP LIMITED,ZGL
ZIMPLATS HOLDINGS LIMITED,ZIM
ZINC OF IRELAND NL,ZMI
ZIP CO LIMITED.,Z1P
ZIPTEL LIMITED,ZIP
ZOONO GROUP LIMITED,ZNO
ZYBER HOLDINGS LTD,ZYB
